Clade.age	Number.of.locations
10.9520889282	1
6.39101873642	1
11.1344625063	1
10.2095122843	1
9.84530832238	1
8.70158628441	1
6.02908846908	1
8.11396530187	1
10.1219155045	1
8.33366067964	1
9.88761028692	1
26.9289103043	2
22.2964474352	2
14.0380262761	1
10.4542628504	1
9.96691970427	1
31.2758192338	1
18.2091298451	1
62.7510748238	3
61.5070361335	3
27.5858616228	3
27.5174955234	2
16.5906936754	2
11.3962198316	2
13.8608160803	1
6.53836798202	1
6.38027789046	1
27.4505954137	2
25.5082220186	2
22.0311571015	1
13.1206258287	1
7.06129503257	1
13.9930023274	1
13.4524578485	1
12.8223223464	1
15.1595153661	1
27.5348380186	2
3.30390270611	1
15.0183441836	1
149.693604069	7
66.8053500932	6
52.4956118766	6
38.9371012535	6
32.2069126039	3
25.2990810433	3
24.8117310308	1
25.0507135968	3
21.9080345599	3
21.574678815	2
18.7397241638	2
10.3178617716	1
9.7079347493	1
29.6124656126	2
37.0531328753	6
31.3424863775	5
24.9560274699	4
10.6600450479	2
10.4298911248	2
10.2448873674	2
24.1541649136	3
9.99829933808	2
9.44479493825	1
29.1223238799	2
5.81450594237	1
36.4634004365	3
25.9285787964	2
17.0366878511	1
16.0701714584	1
9.18647093593	1
24.8120361908	2
45.4154626185	4
33.1845340235	3
26.1369653837	3
26.0858728741	3
25.6401816397	3
22.7397605733	2
21.9282719373	1
22.0696789491	2
16.640769191	2
23.1222740063	2
18.353223588	2
9.85297302613	1
9.22905110512	1
8.10552801262	1
25.1095428344	1
11.0982643929	1
10.697552323	1
10.1602932917	1
9.24212206925	1
10.1212900201	1
9.69120938678	1
8.84458264874	1
6.49029784395	1
9.43521715565	1
10.6381289574	1
9.30037352384	1
8.00011750864	1
28.481299506	1
18.5602788768	1
66.4590561261	3
28.2017400663	3
26.9302622044	3
22.7051925735	2
16.5493234699	2
17.3071013027	1
7.94923144062	1
6.43962876887	1
26.8974430657	3
26.3222109672	2
25.396809342	1
3.9461202805	1
26.6422341437	2
26.2148336253	1
18.3089114315	1
5.95403962061	1
10.5729483101	1
9.30967985218	1
8.8855484443	1
64.4766101779	2
32.7281417772	1
61.2081236895	7
51.0878182121	6
50.6830731713	6
48.5581675543	6
44.2654234321	6
30.3542645522	6
29.8436810776	5
29.7375202247	4
26.589227571	3
22.3337101891	3
22.099612294	3
22.0228709388	3
18.7175075892	3
15.1446378017	2
18.6916680899	2
11.4062904798	1
9.17863492064	1
24.1477692266	2
27.932652141	3
22.1948593999	2
21.2046355989	1
16.1459813236	1
8.99314092438	1
22.4092784838	2
6.42869849695	1
22.2042618488	2
21.5203511815	4
12.2049358823	2
11.4992318718	2
11.2211314497	1
20.2347691532	3
10.6022472036	2
9.87614402188	2
33.5929293978	4
30.4821957416	3
27.6094343401	3
24.8334492386	2
23.6628087557	2
22.7397681436	1
22.3148787329	2
20.9914840874	2
25.7388855581	2
23.5409443015	2
22.2740762513	2
19.7345635586	2
7.64692303472	1
7.30738295661	1
7.26793408593	1
11.1965665716	1
11.0276397415	1
8.4060896918	1
6.53789534495	1
10.0099762767	1
8.38101022706	1
7.37347879935	1
9.75373460103	1
9.44768306967	1
9.32587509436	1
6.3066098089	1
9.32697192384	1
23.2286980251	1
20.3888960464	1
25.2066281679	3
24.5870362893	3
24.527736535	2
14.0592833157	2
12.7016526875	1
11.23820441	1
4.49921586864	1
4.08829828128	1
23.5186957531	2
21.9600043783	1
19.0555156769	1
5.95814720783	1
10.5912142867	1
10.4955239382	1
8.10191682726	1
25.1215685548	2
22.9383277883	1
3.29395932489	1
13.8287273693	1
93.2333326637	7
56.6883428062	6
55.1963394887	6
54.6962986761	6
49.0601240662	6
31.4747304902	6
27.2999954471	3
24.092560204	3
22.9222799029	1
22.8786680024	1
9.75641516314	1
21.1607568932	3
20.5730540155	2
18.8247071124	2
12.9483396943	1
24.5890443663	2
29.0221750958	6
28.8233032918	5
28.0284041456	5
23.6602183449	4
11.4700872259	2
9.37607237838	2
9.36501416165	2
22.5486681731	3
9.83015164823	2
8.17505485455	1
23.5863845449	2
22.4298733573	2
16.6268927256	1
15.8373034442	1
10.6669680562	1
22.9981309551	2
5.04322831111	1
37.245441698	4
31.3623504967	3
25.2557385509	3
25.1077690307	2
24.9835201421	2
22.8684946879	1
23.5004665692	2
23.1427868762	2
24.6929697354	1
24.4243594109	1
11.9608585084	1
9.07630647356	1
8.53755124379	1
6.3193759974	1
10.0298697557	1
9.98988816852	1
9.80002899476	1
9.61034810137	1
8.33596345315	1
9.86947454547	1
9.1892961794	1
8.16457476073	1
22.4202888938	2
16.2897935964	2
7.59646006677	1
7.19824173609	1
5.80236748998	1
22.9480250729	1
17.9718550848	1
23.9808875279	3
22.7534150886	2
15.5885871854	2
15.1790779745	1
13.047334153	1
6.88505263565	1
4.77125535237	1
22.752482604	2
22.7506461435	2
21.0708564907	2
19.7061329893	1
13.2267650984	1
6.69717353764	1
10.3360078658	1
9.30383170353	1
10.2528132345	1
3.31927502949	1
18.7254540574	1
13.8710722866	1
153.113417475	7
53.1842521924	6
53.0599601218	6
52.4788560772	6
43.7214808006	6
35.5175936093	6
34.0097345143	5
26.4940758361	3
23.8357043385	3
22.9446006992	3
22.8663527119	3
21.5926076114	3
20.7529711053	3
15.1278655636	2
11.6803389938	1
9.12901399817	1
24.2922604052	2
31.6789330268	5
25.4149694247	4
11.2778104488	2
9.99045285683	2
9.68563352017	2
21.9698431186	3
11.53375386	2
9.76207785594	2
28.3977035495	2
4.82476491467	1
33.9610016324	3
26.8224017061	2
20.6632496957	1
15.9870694252	1
7.55314383316	1
20.9448235265	2
32.3108614331	4
28.81519054	3
21.806717066	3
21.3605248672	2
20.6621497934	1
21.2742033329	2
21.2599468199	1
21.6554515226	2
20.4815110086	2
15.7783539224	2
9.9706840832	1
9.36884469713	1
6.69443796671	1
21.2930917748	1
21.1374937333	1
11.7633717027	1
11.4645768583	1
8.47493010098	1
7.82652381543	1
7.73453342837	1
7.34034035429	1
9.5311128326	1
9.24451955011	1
5.93973093862	1
10.4483890104	1
10.0858060611	1
7.49684591833	1
20.7135915624	1
18.6950395866	1
21.7596200237	3
21.6900159363	2
16.5326641912	2
16.1096706975	2
12.8799769639	1
5.1616622078	1
4.8825611595	1
21.6133377751	2
20.8869131706	2
17.1108764362	1
13.8303661006	1
7.27910561113	1
13.6043792441	1
12.9249138128	1
7.7645458781	1
21.2457884867	2
20.7400823835	1
3.00047417543	1
12.7375848686	1
110.962889459	7
85.9180456748	6
85.8124677145	6
83.3467336979	6
76.6911133646	6
45.2438170266	6
40.3617459474	3
29.1785948898	3
29.1380288208	1
26.4465434011	1
9.57535394854	1
28.0509977881	3
26.5731178129	2
17.9011795556	2
10.8238481219	1
39.054653837	2
41.2397493339	6
40.134377396	5
37.180938916	4
22.9706613466	4
10.6932292827	2
9.29613324434	2
8.64155590419	2
18.9547093396	3
11.5234887712	2
10.8262285216	2
33.4319863354	2
17.7417013225	1
16.3517454361	1
7.81293526874	1
34.2473305854	2
4.72547113067	1
28.5495830237	2
38.2961045289	4
36.8055910613	3
26.1525054771	3
26.0321973043	3
23.0590103476	2
22.9948998928	2
22.1221854353	1
13.3724293245	2
8.48081551047	1
23.6218624313	2
19.104960521	2
9.95533502101	1
8.23299763843	1
7.1372079499	1
25.1587348117	1
10.3859761714	1
9.78319158741	1
8.58357796336	1
6.14238878517	1
9.20464893015	1
8.61605814926	1
5.81427425445	1
9.17908951623	1
9.04883257888	1
10.2549364998	1
8.14772589369	1
9.53864223211	1
24.6699483674	1
19.3597090153	1
26.5437681843	3
25.7332684385	2
23.8594483192	2
22.5593482314	2
16.1853685803	2
16.126543405	2
14.5995341508	1
5.28721219353	1
4.58513690986	1
3.29391775575	1
21.6238921225	1
24.5573846926	2
19.6676366836	1
13.1887827563	1
7.69392183991	1
10.6829669911	1
10.4235985862	1
9.98530557718	1
12.7139443335	1
108.315447435	7
107.81502472	7
107.240430402	7
107.004932068	6
98.8627343222	6
49.6964721967	6
46.8815087183	5
46.3938322493	4
42.1890966811	3
38.3728320559	3
31.0037127793	3
30.2351164239	3
30.2237181459	3
28.4669218015	3
27.8880019004	2
18.6187766036	2
14.5513667673	1
9.41511802675	1
26.2585315536	2
34.7532347513	2
18.7505647731	1
15.7041056283	1
9.27665211081	1
37.2974050369	2
31.2188300575	2
4.83339480759	1
27.5585144209	4
11.5281510143	2
11.221122173	2
10.9168964462	1
27.2278396497	3
11.3911394731	2
10.7343071111	2
45.9222076412	4
38.1265917932	3
28.698965713	3
28.670206381	3
28.5520097533	2
28.0759968497	2
24.0929030445	1
27.3845664811	2
26.46654996	2
26.8809996679	2
20.3863437337	2
10.7223585427	1
9.21450627718	1
8.80900171417	1
26.933685696	1
11.8863113654	1
11.4432407823	1
11.0251862457	1
9.68054426838	1
9.34211120086	1
7.49189493644	1
9.65689484451	1
9.1199876685	1
8.43740881379	1
8.92215762446	1
10.0708591325	1
6.45537654882	1
26.4960145951	1
20.4264324343	1
14.1719714102	1
42.0240553232	3
41.3669341739	3
40.4700897193	2
37.9360870603	2
27.3151768317	2
26.1238555608	2
23.453899948	1
10.680233934	1
9.38915973487	1
29.5803351617	1
3.12680713282	1
35.6013214326	2
30.7782863511	1
17.7553605463	1
6.1159814541	1
10.3830524861	1
9.73013718371	1
5.83794669977	1
105.558519133	7
91.467370782	6
90.1457735033	6
89.7615159115	6
64.5229564215	6
42.9658198016	6
39.6488308798	3
27.8134027832	3
25.6333903001	3
25.2604395056	1
23.9672688726	3
23.7603711932	2
16.6710144618	2
15.4102606176	1
10.0529234891	1
33.3381344456	2
42.0098105203	6
40.9167959524	4
30.5119013823	4
29.6402821734	3
11.4651357187	2
10.6221340882	2
10.3642329409	1
10.6710231396	2
10.3828780099	2
30.1860551646	2
18.3148760128	1
15.7083374899	1
11.1230379626	1
40.6135683937	3
29.1676914078	2
28.3935089777	2
5.28520203276	1
37.239670036	4
34.3234232524	3
29.822854234	3
29.5716258809	3
29.401632127	2
27.8366711923	2
27.8295116891	2
21.7197956988	1
27.8229644477	2
21.8316707513	2
11.0434394607	1
8.4400927079	1
10.9559791583	1
10.7269293514	1
10.5715697429	1
8.64021415746	1
7.19992432168	1
10.3780370319	1
10.2948639956	1
10.6534744534	1
10.3694521131	1
8.43135047512	1
27.9455122946	2
17.6026619711	2
11.3275814198	1
11.2440217544	1
5.95795166697	1
31.361567274	1
18.9989123945	1
30.399596515	3
28.9208084434	3
19.0022005333	2
15.6634286337	2
12.9722102267	1
9.35642901428	1
6.685499416	1
27.9155187411	3
27.8765912241	2
26.8688736738	2
23.8576005552	1
16.8149103117	1
6.91598074316	1
12.366488466	1
10.1841484263	1
9.75765135689	1
20.9238906646	1
3.56644178654	1
14.6723277645	1
162.077163627	7
81.9289520656	6
64.5786002994	6
45.2023517588	6
44.8060330201	4
40.6392514109	3
29.2243492386	3
28.5729799819	3
27.3658559151	3
27.2482838849	2
19.6361776906	2
19.275602254	1
27.6206722226	1
9.58565030749	1
32.3346336824	2
31.6330089145	2
44.8417258152	5
43.2327907285	5
30.2685450731	4
29.3905592743	3
11.6258547655	2
11.2865505651	2
10.8068858172	1
11.4542305641	2
8.69826852458	2
33.4190584902	2
7.20448105239	1
28.6135894337	2
16.7553640203	1
15.7088627468	1
10.6001051356	1
60.4059233955	4
51.2449497086	3
31.2336390653	3
30.0893692041	2
29.2342487547	2
27.2194218856	1
8.91819265002	1
30.6132504118	2
28.5785562551	2
22.1814245361	2
8.72554015516	1
8.29171304808	1
8.04283969393	1
28.6189868499	1
27.8065624901	1
11.8437612317	1
9.59326223738	1
8.17711246094	1
11.068040299	1
10.6953670977	1
8.51955061704	1
5.91711319084	1
8.21523346929	1
10.9360688556	1
9.2798329	1
9.25456776814	1
7.8538842994	1
31.5613584878	1
18.6288566479	1
78.8166600871	3
75.8109507903	3
34.1320889326	3
32.4118117395	2
31.6267048088	2
22.0836703085	2
20.6780138622	1
18.4574580728	1
6.19701742155	1
6.19368611599	1
28.1040211893	1
31.4378524643	2
30.4349237683	2
27.6079384219	1
20.328901945	1
10.110107197	1
10.4825307987	1
8.18996112635	1
7.751090347	1
5.31681837251	1
17.463487837	1
140.228310763	7
86.2666686828	6
86.0827819945	6
85.3806450837	6
79.8949176018	6
46.6582356151	6
46.0184414523	5
43.9463317771	4
33.2906141317	3
28.1479526226	3
26.6748959221	1
25.8304707045	1
9.29628507363	1
25.8980456633	3
20.5198108259	2
25.7837009758	2
13.4140777105	1
28.2676545755	2
26.5791326335	4
26.2555767379	3
9.85935462389	2
9.27583072058	1
9.37450125778	2
9.42365739191	2
9.26110954822	2
44.9005459934	3
27.4151884865	2
20.4604465362	1
16.0876988628	1
10.3685601435	1
31.6851763945	2
5.18255168538	1
35.6279758979	2
42.9402318709	4
35.4010315668	3
31.4363648524	3
30.7297665693	3
30.708504884	3
27.50545749	2
27.1092385196	2
26.809659488	2
19.2667942514	1
28.9679648141	2
28.4137772103	2
26.7896989747	2
9.98111215133	1
9.81560320547	1
9.57743403189	1
10.2635483449	1
10.2079367397	1
9.65941981946	1
9.62898459676	1
8.96673684682	1
6.51988711035	1
9.18152571198	1
8.76888087299	1
10.2064212013	1
9.76261984599	1
8.72733753054	1
9.51254636241	1
22.4880010085	1
18.8429958987	1
31.8991628952	3
31.5373184301	3
28.3853263958	2
20.5557940304	2
18.851956876	2
16.4604497621	1
9.25474599272	1
4.69270186628	1
3.77492050725	1
31.2931077765	2
26.9687046038	2
25.7883592758	1
16.1050601017	1
7.46930081565	1
10.7060793272	1
9.17643185303	1
9.16177474396	1
25.5826403692	1
14.3880547217	1
156.374724159	7
90.5263714529	6
90.2848832356	6
64.0186084876	6
42.5871297462	6
42.370198403	5
38.123649099	3
31.0757112459	3
30.2892043139	1
28.080799154	1
10.0895552449	1
29.8791794092	3
28.0575822566	2
20.2580390853	2
16.5065818841	1
32.651993009	2
41.7687695522	5
41.2292570535	4
28.3304574455	4
10.6197560393	2
10.4120597604	2
10.2997880602	2
27.8323675355	3
10.4959577334	2
10.1626000002	1
28.3051261838	2
18.3956947144	1
16.7453412902	1
13.5055231222	1
29.9765781096	2
4.73421217785	1
30.7310491659	2
36.9551200256	4
33.7765849683	3
29.0948054467	3
28.3143009157	3
27.6467384013	2
24.1770277971	2
19.2045780848	1
25.5752355888	2
28.1097335503	2
27.8466480392	2
26.7389137165	2
24.6134380949	2
15.5131806712	1
8.6502092563	1
8.59273747676	1
11.3543168089	1
10.1642607826	1
9.46491894368	1
9.45866611764	1
9.01336375835	1
7.78543833391	1
10.0661112314	1
8.93453635136	1
6.74314640361	1
10.2409904797	1
9.56102339833	1
8.65264954372	1
23.7629880923	1
20.0950410458	1
87.2264667704	2
30.7353697308	3
29.89211612	2
24.713107559	2
24.2628985673	1
15.8095929646	1
6.05734431421	1
5.85538145939	1
28.6207812134	2
28.5531521225	2
28.1673191295	2
27.5175762784	1
14.038892397	1
8.75934110886	1
9.20900126069	1
8.76066006259	1
8.30395101981	1
3.95572245112	1
25.045594946	1
13.6522814909	1
164.83883486	7
67.3592188792	6
60.8261655793	6
41.9581727832	6
37.6801596158	6
37.2571783785	5
31.4182891373	3
27.8245476228	3
27.7685237795	3
26.5401177286	1
26.3408828279	3
26.2933736561	3
20.3739661807	2
9.79510963465	1
9.24236786297	1
22.6332884805	2
36.9454062647	3
27.7011892515	2
29.9476488581	2
5.01220350576	1
33.0511995537	4
11.6448386897	2
11.3062035295	1
9.6628266458	1
32.4688996136	3
18.237930911	2
12.423058013	2
27.9901467724	2
19.1247830768	1
15.8566224216	1
7.36940837049	1
44.0853233819	4
35.3051524113	3
27.4690253943	3
27.3196331155	3
27.0502587717	2
26.6579893423	2
26.3177280705	2
26.2281094552	1
21.8029996683	1
27.0979403161	2
26.3545812473	2
23.5022787797	2
10.8873315624	1
10.3014629998	1
10.2595872514	1
11.7234028646	1
11.362268839	1
10.7308371637	1
10.159322426	1
8.8601945607	1
9.8866924719	1
9.31575970372	1
9.90065071445	1
8.20104087291	1
10.95813037	1
9.38311475832	1
10.7378881129	1
24.6043846832	1
16.3238967716	1
64.5232024108	3
32.9043157	3
27.3038805566	2
26.8622890189	1
21.5297878116	1
6.96097726871	1
5.10284735966	1
32.1560032404	3
31.8538522459	3
31.3606897683	3
26.6485903701	2
26.3276570473	1
17.6520773263	1
6.16771544613	1
10.7215286663	1
10.2884045549	1
9.66704729648	1
27.0542578546	1
3.39077357505	1
63.4629397016	2
17.0980501	1
121.219547392	7
80.1576489572	6
77.5533428207	6
63.6829779091	6
43.5772574385	6
37.2248772511	3
31.1248173903	3
30.6485023965	1
29.0156077543	1
10.0131565489	1
29.454462611	3
29.1973586549	2
28.1062983229	2
11.8745481953	1
29.9648686952	2
39.9975027359	6
39.4847831495	5
36.1549671617	4
17.0512722924	2
16.0878337529	2
15.471771592	1
31.2936650973	3
12.9515637134	2
12.43818043	2
39.479127597	3
31.4743105831	2
18.8829130129	1
17.2882390359	1
8.87556131972	1
27.1698456539	2
32.3713245014	2
5.56922773524	1
49.9371831588	4
44.450119209	3
31.6433018556	3
30.0513673929	2
30.000740375	2
29.0371277592	2
28.0536537396	2
25.2203120187	1
27.3163503175	2
22.6140321723	1
11.3307732544	1
10.6080041875	1
10.0845035162	1
7.49235290649	1
8.45117294827	1
10.7994619142	1
10.4305454168	1
9.17606609463	1
5.94933152796	1
9.30102256373	1
9.1407811504	1
7.36227245773	1
27.8421988002	2
19.2443232957	2
8.18878825428	1
7.38215313454	1
5.78631854653	1
26.9263746735	1
17.4643380423	1
79.3144262128	3
29.4777253875	3
28.9812821138	3
28.7410784102	2
20.2026299095	2
16.2290605014	1
12.9710515849	1
6.7183648005	1
5.55433934088	1
27.9781350014	2
26.4933110535	1
3.04265779526	1
28.0520270649	2
27.1806340519	1
26.4193255931	1
6.29043859824	1
12.3343931251	1
10.9747835261	1
10.079921384	1
16.4737458979	1
83.0691026923	7
82.755410763	7
82.7276161189	6
63.0398237409	6
48.1584882851	6
43.9649571934	6
43.7848213348	5
40.059154753	3
32.212945339	3
31.8182469497	1
22.1513107572	1
9.34292018506	1
31.2073755414	3
29.1005105823	3
26.897148289	2
12.0171949033	1
25.7389689362	2
36.8834808682	3
26.6283600626	2
33.3846346248	2
5.14657765745	1
30.4517045996	4
11.5037935487	2
10.7625945541	1
10.5238903903	1
27.9031687625	3
10.8551344776	2
8.24785577637	1
41.9644103917	2
20.7825181472	1
18.1001839648	1
16.5071748004	1
46.6871189246	4
40.5075883078	3
33.9712262883	3
33.3580685355	2
28.5751281263	2
19.8324685794	1
28.553148554	2
10.9899074266	1
10.9387149297	1
10.9080483947	1
10.3277017234	1
9.87531304384	1
8.78053147928	1
9.37743868843	1
8.62774366212	1
8.78090198521	1
5.91190869936	1
10.6621527131	1
9.9283280371	1
10.0351730775	1
33.7007341906	2
28.1873726553	2
26.1077393776	2
11.0547117848	1
10.0378345158	1
10.9352028019	1
32.3198443326	1
25.9833771304	1
18.1567194585	1
82.6758551185	2
12.7351777702	1
33.8596431093	3
31.7260020245	2
31.2953089245	2
28.1893853943	2
27.8954453765	1
19.356088167	1
7.56485270253	1
7.55673703747	1
24.7355409489	1
3.32716172029	1
33.4344742803	3
30.5615835829	2
30.0651164655	2
16.9525993589	1
10.6068372016	1
10.3035815713	1
9.37303372073	1
7.56889044839	1
117.104677	7
101.181745193	6
96.7933750398	6
96.5043803983	6
91.7397434509	6
49.2152492523	6
48.1333924782	5
46.6985265171	4
44.6815355769	3
34.3296591211	3
33.2007814577	1
32.5450682724	1
10.4714777851	1
33.0201753445	3
32.7635709122	3
25.9391770343	2
18.4888079869	1
42.3559418063	2
35.0846299018	4
17.2991164973	2
16.0635981433	1
14.9031519051	1
32.5882177013	3
16.3296687187	2
9.60153193377	2
47.6439911532	3
41.0849715405	2
23.2694586648	1
19.2872588321	1
7.26804616202	1
32.5234382433	2
4.63179344698	1
37.2530215642	2
61.1176547677	4
45.1356691194	3
35.1679280419	3
33.0759009282	2
28.8189973597	1
32.6602051763	2
30.886032407	2
35.0920043662	2
34.8388506054	2
32.5129818584	2
20.4842577979	2
9.99206451832	1
9.76880229842	1
9.0223750473	1
34.5097156555	1
14.7895255741	1
11.366747162	1
11.1611948392	1
10.4873105098	1
7.25977733135	1
9.6744223496	1
8.4629728525	1
9.48182976413	1
8.75329350622	1
14.5933798106	1
12.2909946415	1
7.8615035163	1
38.3141277592	1
33.3731940206	1
37.0232964171	3
34.8357447479	3
27.2592954831	2
17.0047998572	1
15.4700735047	1
7.37770575986	1
4.68247834049	1
34.8293487586	3
33.9525839896	3
29.6001321645	2
26.7323100707	1
16.1689468832	1
8.39355045536	1
15.0234783625	1
13.2745323558	1
10.7746940158	1
32.5535203144	1
8.31299434149	1
14.7223958841	1
119.1551621	7
82.4721479673	6
81.9555722857	6
69.9067301366	6
44.0273445649	6
43.1018140678	4
38.9324103181	3
29.6030532522	3
25.7078629203	1
25.5364489782	1
12.2923737128	1
26.5317977183	3
25.7820452681	3
22.6586617983	2
13.234025967	1
34.3366362746	2
28.3406654172	4
11.0767626334	2
10.6511642848	2
10.5763372606	2
27.5996395796	3
11.7046129517	2
10.7264607301	2
42.7949136954	4
40.0648963187	3
28.0517819289	2
18.453099101	1
15.9845364641	1
9.34757416785	1
30.8722425747	2
28.4692991804	2
5.2195268768	1
42.3821306339	4
34.5492064487	3
27.680103728	3
27.5312962125	2
26.201567477	1
26.2524672498	2
26.1087190089	2
27.2676950842	2
26.9494500985	2
25.8757384431	2
24.1688588997	2
19.8373425392	2
9.33491930603	1
9.24519695452	1
8.9242520219	1
12.7935939811	1
10.6479308451	1
8.90746125169	1
8.76101652255	1
7.52033393464	1
7.94117219949	1
9.80491846277	1
8.86897513441	1
5.7975001933	1
10.2598719355	1
10.2014412135	1
8.40707843869	1
25.6440793914	1
21.7060657275	1
30.5099186962	3
25.3973062284	2
22.5392563683	1
15.1407126417	1
5.99076376781	1
5.80151339614	1
29.120867367	3
26.6104155662	3
26.3441527868	3
25.4530354036	2
20.8993526849	1
22.3661122814	2
6.92781759866	1
14.3996062326	1
9.4835393741	1
9.45753792437	1
3.0362612201	1
27.6789495751	1
82.0016244577	2
16.5248184872	1
163.048313925	7
81.5414893881	6
70.9355730416	6
47.5244593734	6
45.5714311487	5
39.1142549345	3
35.0926445816	3
34.8522733509	1
31.9553831853	1
9.48780239504	1
32.4555560239	3
30.1772935872	2
28.2647264786	2
11.4977951377	1
36.7852257322	2
45.5389061843	3
29.2519764551	2
42.3821776378	2
5.04794589382	1
45.4370946119	4
34.1788034976	4
13.0932019758	2
12.777879616	2
12.722586313	2
28.7429581047	3
12.7957778979	2
9.33131136799	1
35.4385963074	2
18.7588471006	1
15.7394202275	1
12.0965121029	1
50.5967929884	4
39.8377766473	3
30.0456144842	3
29.9812188933	3
28.9800323595	2
27.1589918981	2
24.9691832576	2
22.2914197872	1
21.5864647747	2
12.8046927107	1
10.8811889789	1
9.42643789663	1
8.99189461231	1
9.83618354176	1
9.06706293181	1
5.96168144932	1
9.19941484107	1
8.57465738134	1
10.8905518149	1
10.5714882428	1
9.7194113254	1
29.0171084977	2
23.6997038534	2
21.6366302504	2
15.3137490512	1
13.6607262104	1
9.8335641706	1
31.5209661635	1
19.5177059224	1
81.4234951695	3
33.5869345328	3
33.3526330622	3
32.6431774383	3
29.6910083597	3
21.2427692582	2
18.9406583642	1
15.5244021046	1
4.76696273059	1
4.00607767745	1
30.5132017118	2
29.7605334109	1
20.6481567647	1
6.75474231884	1
16.3842435749	1
14.0306237302	1
13.9092192793	1
31.8351217943	1
4.50606350135	1
78.1097967569	2
17.6499972946	1
115.111807151	7
70.2785075802	6
68.0045416699	6
50.3013953005	6
37.3354145029	6
36.7979976645	4
36.7365089853	3
31.3770485466	3
26.8612863645	3
26.7173860491	1
25.9520345674	1
9.88541056495	1
23.3645965222	3
23.2639124472	2
19.6542658595	2
10.9162482622	1
26.1891235038	2
32.4668112426	2
23.1018145231	1
20.491951804	1
7.76045954153	1
23.6617733881	4
14.7496766714	2
9.70560811702	2
9.1792529439	1
22.8924327284	3
13.4426057988	2
12.5532783882	2
36.5524966556	3
28.8546240162	2
30.8080292459	2
5.00605397422	1
40.2226689708	4
36.6622011827	3
29.5210827049	3
25.6422960532	3
25.1556914599	3
23.8778442768	2
23.2078177485	2
21.3327473001	1
22.80706693	2
12.4035602659	1
24.0079783249	2
22.362621372	2
19.1255099673	1
7.71695098871	1
6.26600236589	1
12.5256141132	1
10.7424602024	1
10.6888529646	1
9.22243269421	1
8.67982181481	1
8.63241229099	1
7.05784477073	1
9.34920799475	1
8.7213577839	1
10.9044200233	1
10.8887128377	1
7.95966963585	1
22.7759999484	1
17.2975749452	1
67.6721302187	3
32.0513413183	3
28.3680041315	3
27.6444605277	2
22.7700501046	2
22.4541888763	2
18.7140998851	1
9.66274020767	1
7.43356178638	1
25.2747669226	2
17.8609139221	1
15.1424772216	1
7.52659569256	1
12.0356127248	1
11.6198483132	1
10.7780544775	1
32.0469577168	2
22.3171744004	1
3.20406013244	1
17.612843484	1
64.2561327606	7
48.3209995933	6
48.2626807659	6
48.2326204978	6
44.0999801923	6
31.006185857	6
28.0686565631	3
23.980002614	3
22.5642194423	1
9.7065420005	1
23.2803848868	3
21.9134039106	3
19.4282958165	2
15.8446115983	2
12.7667552156	1
21.2304731535	2
30.2686927376	6
28.7204212106	6
21.8427404421	4
12.234445899	2
10.5186007675	1
12.104520098	2
21.2043352578	3
10.2728140882	2
8.83022579904	2
28.4916870038	3
22.3620764545	2
21.6468375607	2
4.94108922188	1
25.1574051238	2
18.2244793652	1
16.7884923812	1
8.32352741644	1
30.9497875008	4
29.2894864185	3
24.0854136918	3
24.0455023792	3
23.0407747761	3
22.4634461107	2
20.9804964672	2
20.3279958463	1
20.4661326804	2
21.3978419904	2
20.658234934	2
15.3028341703	2
9.61140408134	1
9.53892504155	1
8.49479851712	1
13.193110491	1
12.0459425206	1
11.1582615461	1
10.0453698922	1
9.98393876391	1
8.63043676047	1
13.1058131197	1
12.3740371424	1
8.95375016076	1
6.47199262418	1
9.27779298132	1
8.17963014433	1
23.6478032066	1
15.8822169956	1
20.9020721032	3
14.9699776881	2
13.1851690532	1
10.3812634099	1
3.63388850816	1
3.49498617321	1
20.2508550235	3
19.6385079367	3
17.1703619222	2
15.6166576534	1
16.7035795469	2
7.33849201387	1
8.60273069067	1
8.12768319989	1
6.40328435387	1
19.1400758232	2
3.00277100223	1
19.0409207356	1
14.588880675	1
87.7450815584	7
53.9155455445	6
52.2981288539	6
52.1069913727	6
43.6500484295	6
33.6288386183	6
27.530357828	3
21.5562143933	3
21.4685730839	1
19.9258867808	1
9.37747166249	1
20.1799137678	3
18.2278309442	2
19.9478438756	2
13.8259243455	1
22.2626136544	2
31.923808059	6
30.943637651	5
29.7624800304	4
21.5349076094	4
10.6700756204	2
9.8854943075	1
9.13999098268	1
20.5356363551	3
10.6838002805	2
8.52384042572	2
28.7422073086	2
19.6629011337	1
17.8193128698	1
8.36233967741	1
21.6182133595	2
19.5776208712	2
4.80289084777	1
34.1824033859	4
27.8594632499	3
24.8617142785	3
24.7175377995	3
22.1525220207	2
21.8724814756	2
21.2005818592	2
20.9710208775	1
20.2566713072	1
21.9823538468	2
21.2591563147	2
11.9495832444	1
9.3313271275	1
9.25708463074	1
16.1993797898	1
11.1600388413	1
10.6545320401	1
9.65177993026	1
9.4751212113	1
9.41522246508	1
8.5462869086	1
10.9603365253	1
8.70180341354	1
6.8755941959	1
9.70856538946	1
8.93667884703	1
7.8036645139	1
18.5196432087	1
16.7340384759	1
22.8219671244	3
22.202336741	2
10.7190235271	2
9.35326192041	1
8.42188246882	1
5.80547606752	1
5.26137500743	1
3.0756918434	1
