Clade.age	Number.of.locations
38.4314245878	3
23.5732313973	2
22.0669810691	1
9.92578820465	1
18.8423178832	1
6.9452411976	1
6.08321534109	1
19.5383076996	1
19.2276132956	1
11.6245376719	1
9.2907874422	1
45.2741742141	2
45.1845202126	1
41.961649519	1
22.7156496493	1
57.7418526103	3
53.3846626828	3
33.5311809575	3
29.2283104117	3
26.0402183544	2
26.0169747285	1
25.2195941173	1
20.1545789478	1
24.3210038069	1
20.4571609506	1
18.6711547557	1
17.1615154349	1
19.3874920287	1
18.7706922027	1
19.0079667034	1
28.4470578338	3
27.9654992897	3
24.3539968518	1
19.8649700654	1
19.8476436422	1
19.5181360877	1
19.3739114921	1
17.0160519593	1
16.5931472092	1
18.6155665978	1
27.7824982227	3
25.4894992443	1
24.4330382107	1
19.0298099088	1
21.1880088459	1
22.0177731354	1
10.9607386453	1
10.6154001299	1
10.3503723478	1
8.91909551077	1
19.6499298209	1
19.1174842715	1
6.40171828736	1
27.5203649007	3
26.4712059926	2
26.0160020971	2
25.4305794072	1
25.3626765477	1
20.5366030343	1
18.9336656468	1
25.4199049855	1
22.1383850562	1
21.9994360888	1
18.761201263	1
17.8788520213	1
24.5789391579	2
25.3681805248	1
13.202238085	1
54.1732973204	3
53.800896148	3
53.7583926934	3
53.5921977923	2
49.7129555388	2
20.1217039372	1
19.8810274386	1
19.1551665535	1
15.206670981	1
9.0857059772	1
53.5525441234	1
40.9170527295	1
25.6697001742	1
51.8676230197	3
24.464038746	2
23.9223294512	1
21.5943186772	1
18.5719710628	1
3.96042849276	1
3.09223183393	1
20.8638388305	1
20.0327667055	1
16.3726118947	1
9.84609312064	1
54.2070802771	3
54.2009090634	3
54.1994034409	3
45.626596327	3
33.8908894945	3
30.5223879436	3
29.9639126474	3
29.4722423882	3
25.1612918557	2
24.8023628066	1
24.2108195564	1
23.5436668732	1
21.046655902	1
21.4120738831	1
21.3220255319	1
20.6962148111	1
20.6920919325	1
19.9049989771	1
19.3175021454	1
29.3359079418	3
28.8607250853	2
26.6548775141	2
25.0206567679	1
20.89408338	1
20.8681826754	1
20.8069818231	1
19.479002767	1
19.0492850411	1
18.9625319768	1
19.9401536805	1
22.7615972355	1
25.8192529105	2
21.5265018533	1
21.3737228016	1
19.4956968739	1
17.9700905095	1
25.6537188644	2
24.7122383693	2
19.5429987475	1
19.0572319619	1
20.6877871181	1
20.6536778481	1
23.2301594915	1
22.3172931195	1
20.1320974585	1
19.5837449723	1
19.7427727746	1
19.6516891775	1
15.2826532282	1
13.6493279707	1
13.3296563654	1
12.6367235477	1
19.1231997114	1
6.03951689165	1
5.49558138391	1
51.0274345491	2
39.5346613414	1
20.1945481315	1
54.2002812407	3
54.1994353663	2
53.5848239533	2
24.546227442	1
20.0756606961	1
19.1213596619	1
10.971735704	1
3.35322640806	1
51.4212058452	3
34.4809987642	2
31.356580911	1
13.8543728582	1
19.2401948838	1
5.04537722506	1
4.97773545867	1
22.7567915306	1
21.6012290789	1
12.4654767101	1
15.1212451282	1
65.3132818662	3
65.3094173777	3
65.3068663877	3
59.6175171361	3
40.3829310188	3
34.1511256014	3
33.4938743717	3
30.4047338081	2
28.732314983	1
27.0453102225	1
25.7954126217	1
24.1553850268	1
24.4913263881	1
23.8023665363	1
22.3970199358	1
21.2857720054	1
17.0632215729	1
24.3907911203	1
31.1895913213	3
31.1816069691	2
24.1172396487	1
29.6750759111	2
27.0427984783	1
24.2897987187	1
20.5646016459	1
16.2272398446	1
28.5670811929	2
24.076313326	1
23.7025507516	1
25.1622627436	1
24.692921296	1
23.1669135389	1
33.3589043942	2
31.3579176151	1
24.9082309492	1
24.0834537397	1
22.1154901069	1
22.8910926609	1
24.2149612118	1
22.425206796	1
22.3387636088	1
31.0482038734	2
26.1073927801	1
22.4608105708	1
22.295943012	1
22.351542736	1
22.6640181643	1
22.385609169	1
14.9303990845	1
13.0912586696	1
13.7565639419	1
12.1347691033	1
22.3767744946	1
5.02617223935	1
6.93049593403	1
34.1144307228	1
33.1066928118	1
33.030109365	1
26.5079515773	1
7.89195123998	1
62.0244210111	2
59.994382016	1
57.570325322	1
40.5441924053	1
65.312241967	3
65.3040747931	3
61.2835452927	3
44.6678617946	2
39.5523855477	1
23.1074086211	1
23.2801498837	1
6.81404085116	1
5.79806551844	1
39.4130450806	1
38.7339542468	1
14.3660074754	1
22.2722759546	1
62.5915216806	3
62.2634336006	3
62.1176063733	3
62.1094568203	3
62.0644922415	3
59.8860951155	3
43.163551833	3
37.0582366042	3
36.1955233895	2
29.075443202	2
28.8184935183	2
27.1502248765	1
27.0598192178	1
22.7042661545	1
24.5590320875	1
23.0869917753	1
23.5823336926	1
23.0350168076	1
21.6310383287	1
21.1804441691	1
34.1786112917	2
32.2485404945	2
31.9219340763	2
31.1671555147	1
22.8385846314	1
22.7899548892	1
20.5545457911	1
19.492104717	1
21.4589651399	1
21.3516966454	1
15.4809832421	1
31.8147893927	1
24.7741178262	1
24.3518081885	1
21.1063518331	1
19.5060082232	1
19.4795601151	1
15.3684743721	1
9.02952110987	1
11.9790487183	1
10.4987600024	1
5.74234728959	1
21.2442564526	1
23.5231808032	1
28.101653602	2
24.7713704686	1
23.3616109485	1
21.6743904772	1
22.2543676885	1
27.7644086409	2
23.6727447707	1
22.3849920557	1
23.956006344	2
22.65732101	2
21.9439988909	2
21.3386913575	2
8.40175391286	1
61.7907534195	1
62.0474704431	1
48.3448767183	1
21.904715774	1
29.3715042225	2
28.6775214426	2
23.3000408733	1
23.4706698875	1
23.2584169003	1
16.3692551597	1
18.9539922335	1
12.5152756988	1
4.83804123645	1
4.39397246986	1
62.0551154292	2
24.3468315834	1
23.1384944309	1
23.1091988016	1
13.874588965	1
7.73430124598	1
56.9798813015	3
53.9520789984	3
30.3539045176	3
27.7641799813	3
27.5530058657	2
25.5967813507	2
24.2933340939	1
23.5325696157	1
20.2999664383	1
20.15745726	1
19.8810215883	1
19.1650925832	1
19.430393843	1
18.484471101	1
19.0834991399	1
25.4412388731	2
25.5913548862	2
19.2056567127	1
22.2691613463	2
21.4986792781	2
21.0750024009	1
18.9695271873	1
20.6501182401	1
18.2665316648	1
19.5732636394	1
19.4444000209	1
19.0171929808	1
19.4166690796	1
18.6593846016	1
27.508744206	3
27.1479816233	2
24.1732086054	1
21.3451400863	1
20.8539096116	1
19.9694518984	1
18.5680356739	1
20.7524288441	1
20.0789321729	1
16.9859976819	1
26.3110346621	2
22.6304286922	1
20.1863502492	1
18.8293207484	1
18.8171395855	1
18.8452397821	1
15.4787475635	1
10.8481288292	1
10.5624559733	1
10.6761634765	1
18.7493572558	1
6.00851753884	1
18.4349665615	1
10.762260544	1
55.0195709613	3
54.1388574541	2
54.1221797293	2
54.0191836937	2
53.9368870974	2
25.6037589032	1
23.4145304064	1
21.795103787	1
18.8804416411	1
5.58402613709	1
53.8425969859	2
41.4159427602	1
26.2627067225	1
53.977860316	3
24.2171592459	2
23.6524638144	1
19.048272629	1
18.860538537	1
4.8218527244	1
3.26301592875	1
21.565706294	1
21.1843214775	1
18.5124631941	1
12.5378154541	1
97.4494865491	3
89.0092318699	3
78.847855606	3
46.7025374515	3
43.3683807273	3
42.4946494506	2
42.213613997	2
41.341091762	2
37.862141846	2
35.244520343	1
35.221182841	1
24.3577774551	1
30.0825542906	1
29.4146413911	1
28.6700448501	1
23.8359499845	1
25.1134734168	1
29.9845562539	1
37.2283504934	2
39.1557533863	1
24.9908567826	1
24.0099791516	1
23.7653268286	1
24.900345733	1
24.8315912318	1
24.1243219398	1
16.0075711485	1
30.323148533	2
28.3585838595	2
26.1109300523	1
24.721254719	1
23.8935781731	1
21.8860479022	1
28.0195870734	2
24.7289106102	1
23.6462306119	1
25.6001955785	2
16.6728605026	1
14.9080927801	1
36.8571242895	1
34.2974832111	1
33.0711296924	1
28.766835252	1
28.2138724576	1
24.3772436432	1
24.1872998116	1
20.8642449969	1
16.3499442067	1
24.9290919321	1
5.34720457985	1
41.8480701697	3
24.9501455292	1
41.7979047331	2
24.0332835512	1
81.5367500203	2
78.7540010698	2
78.5583517672	2
77.9803480484	2
77.5830184363	2
71.2986867874	2
33.6948217012	1
30.8355083191	1
30.8003151061	1
20.8559418501	1
10.0717076803	1
75.0046472373	1
38.1688425335	1
39.2546182277	2
37.2255902727	2
32.0145843455	1
24.5218735556	1
24.151723338	1
15.5611802072	1
14.6148536238	1
23.7519760597	1
6.07102214113	1
5.80617977769	1
68.0451709924	3
65.954423465	3
45.9686189047	3
37.0364852929	3
36.514541515	3
34.5576574299	3
32.6255058438	2
30.8760297237	1
29.757497985	1
22.3438972918	1
24.7823906202	1
24.3027839543	1
21.9471567569	1
23.372287106	1
20.8323569652	1
22.3459175315	1
24.5989336767	2
31.7149767888	3
24.8541726252	1
31.2529466297	3
26.940899476	2
26.3700654288	2
24.3176662709	1
22.8778029213	1
20.5562591244	1
15.0084930449	1
24.9222821725	2
21.1697763164	1
20.6691055538	1
24.7586956366	2
23.1573771771	2
18.7487907117	1
36.377278062	2
32.91150901	1
21.8797384121	1
20.6424725951	1
20.5897529442	1
17.6431911966	1
19.9728728452	1
21.5231890484	1
20.8285485174	1
26.709310044	1
24.5823116522	1
20.8331865358	1
22.1028804692	1
20.654582789	1
14.7699669368	1
13.5143115492	1
12.5556636018	1
11.3827461419	1
5.46130980734	1
21.2632228681	1
7.02118680563	1
63.8964530743	3
63.6734341958	3
63.2479231006	3
57.0410974829	2
31.0364039967	1
25.3062629832	1
23.8435723983	1
15.2120749853	1
5.66910778076	1
63.0396489564	3
34.5582635972	2
32.8278821082	2
20.4792845967	1
30.5799633291	1
28.4597565725	1
21.2449788041	1
14.9133822776	1
24.773479749	1
6.34669709747	1
3.35895757045	1
63.5994787921	2
62.5574605669	1
57.6209180707	1
24.564736479	1
78.2498342447	3
49.5658284594	3
34.0977761783	3
34.0287279446	3
33.3903703797	3
32.9795386832	3
31.7211087064	2
31.4906458376	2
28.1186998098	1
26.9225869742	1
24.1995162602	1
22.3623286498	1
22.2630769958	1
18.8584896044	1
20.1027249326	1
17.7502576931	1
18.1679676561	1
32.509675534	3
27.9439694677	2
23.5719994848	1
21.9077896566	1
19.0993895385	1
21.7241852017	1
17.421502197	1
17.7877133811	1
17.5290574262	1
24.3997535198	2
22.7370813182	1
21.6143663049	1
20.0462128409	1
31.2291667005	1
20.7945662367	1
20.2631371548	1
18.8682042772	1
18.7563092439	1
16.554101148	1
19.4183302499	1
18.2906633791	1
27.1592806084	1
24.4670777363	1
20.2277840387	1
12.4266104962	1
10.8530098121	1
11.6227376592	1
10.184971944	1
19.6570157652	1
5.06610219105	1
17.889635824	1
22.3227644405	1
33.9741683934	2
21.6298572206	1
76.1637048962	3
56.7965058904	3
56.6942412265	3
54.80060804	2
52.7316009804	2
50.2955286221	2
30.7605286413	1
30.3929146711	1
14.4141504977	1
7.17313148191	1
29.9923842883	1
53.668175609	3
51.9704601927	3
28.4631790048	2
28.3388907348	2
18.5018393706	1
25.225025957	1
24.1343933535	1
14.9203929791	1
17.6390052381	1
19.0380038378	1
4.59640154484	1
4.00283196537	1
52.1162799903	1
25.0555657623	1
8.86192449429	1
81.1908129567	3
49.5058898019	3
41.628919888	3
36.6059136556	2
33.8999407161	2
30.3525700277	2
26.2253270725	1
25.7411079908	1
19.9992808495	1
23.0313793023	1
22.4468936242	1
22.38326993	1
21.7252434505	1
19.5622187918	1
21.2599791777	1
23.7867974492	2
33.6442749823	2
26.8766372546	1
23.9588600781	1
23.5177644433	1
22.489534724	1
23.997497175	1
23.7195949632	1
13.9751067234	1
12.669601861	1
12.5753208278	1
11.5703107515	1
22.428683136	1
5.34155837964	1
30.2706449077	2
21.0525613061	1
26.591552397	2
25.1207295406	2
23.7044406873	1
23.347768198	1
21.5395750844	1
22.4089328112	1
26.1016307932	2
22.855344152	1
22.3661893864	1
24.7005332865	1
24.5880894045	1
36.5975640179	2
29.7365238602	1
23.9677701189	1
22.581347955	1
22.26044241	1
15.8499268786	1
22.1704562515	1
23.6516676437	1
23.1291225133	1
69.0492073102	3
57.2942069534	3
56.7708256875	3
54.0137931985	3
53.6227732257	3
49.488550048	2
26.1622673131	1
25.7635702266	1
25.308209326	1
11.0513961333	1
5.67716521226	1
52.1557715796	3
49.4154710355	3
39.1918975146	2
38.7527418893	2
25.8976619318	1
26.3352756162	1
26.1611325938	1
22.3856054161	1
14.357850321	1
22.2053448147	1
8.06801402949	1
6.08804632394	1
50.1460322777	1
35.99326655	1
6.09595301415	1
68.0673808867	3
44.5031972932	3
29.955627439	3
27.9778221116	2
26.6149949567	1
26.5350171636	1
23.668590146	1
21.0780157749	1
19.6999526819	1
20.8236704607	1
19.6790406641	1
17.4271948375	1
17.8411228277	1
24.3187282525	2
29.5691722106	3
29.5680922733	2
27.9091372363	1
20.7808910163	1
20.619635256	1
20.4398607432	1
19.1513449839	1
18.9952407327	1
18.9745474985	1
17.8383443211	1
27.5544112225	2
26.8567174178	2
20.6663949282	1
19.5124449549	1
20.342983255	1
16.7624360922	1
20.9992612804	1
20.7002328249	1
20.5886533127	1
19.9519279679	1
19.1305029684	1
28.6316890131	3
25.0190597387	1
24.9169239028	1
19.9508250882	1
13.6447274205	1
8.26003494477	1
10.3059253643	1
9.6326763262	1
19.7662353723	1
19.3985002238	1
5.14728056492	1
20.5528019066	1
20.2541646926	1
28.4238318104	3
27.8680341969	2
21.2783951119	1
46.9589231131	3
42.0967355288	3
40.7575211743	2
38.5592890585	1
19.8213678676	1
19.5120608609	1
19.2157122596	1
14.92818632	1
7.74665353161	1
40.2945740634	2
36.8541465563	2
35.8167446675	2
29.0384468502	1
22.3541441968	1
40.2973476157	3
28.4570166387	2
28.3939697788	1
19.8477087023	1
10.0386790223	1
5.32154336697	1
4.95396421094	1
26.8002075676	1
26.7254495704	1
13.6722709526	1
19.9686518372	1
4.8290787546	1
51.6906919342	3
32.035769003	3
24.936018408	3
24.8332830509	3
23.2384070085	2
22.273870109	1
22.1710466399	1
16.6748294844	1
18.4519271122	1
16.2975756682	1
16.242066657	1
18.0129146826	1
16.6018825749	1
16.4731649649	1
21.7029226831	2
24.36581675	3
23.3708037564	3
23.0175327472	3
22.9294982932	2
18.6768031975	1
17.5597742132	1
17.2219563515	1
16.9710282393	1
16.6725765718	1
10.9179338363	1
8.36294670909	1
10.3075958294	1
9.58750450743	1
16.3085919458	1
5.24616844532	1
16.8049613226	1
21.1579524079	2
20.2698049428	2
17.336869585	1
17.0961933694	1
16.3247849296	1
13.0723370533	1
16.7297150048	1
16.6182171756	1
16.2282873465	1
17.6649385227	1
16.235402069	1
20.4923077537	1
22.2042606374	1
18.062559692	1
17.9766551316	1
17.4331047685	1
17.0054053945	1
17.186422979	1
16.2292285212	1
17.438824976	1
41.8192374185	3
39.084287968	3
38.2149142174	2
16.4632617451	1
16.3966563699	1
15.7345641643	1
7.66717886671	1
5.29428550469	1
38.9178654635	3
38.831275414	3
38.4028084818	3
36.9829731003	2
28.0673344419	1
16.6324299262	1
32.8375734584	3
19.729770245	2
17.3162631942	1
12.6270388133	1
10.7627167328	1
3.47887781451	1
3.27386641045	1
18.2253361027	1
18.0998460517	1
12.1818854302	1
11.303183767	1
5.51610641895	1
62.4801103746	3
34.7622115828	3
31.7968800574	3
31.4030022951	2
28.7738734395	2
26.8959972214	1
25.4295954953	1
24.1763861183	1
23.0363674003	1
22.127728351	1
20.880120703	1
22.1681594485	1
19.04539532	1
20.7780577804	1
23.4202356145	2
31.1391743943	2
27.6236512692	1
23.0892685889	1
21.4148615356	1
20.8459244586	1
20.6861573099	1
20.3756848156	1
15.6302557198	1
21.6246587882	1
31.0274930954	3
30.9735743441	2
24.8352731961	1
24.7737327246	1
21.1565617248	1
9.806262129	1
22.5890821248	1
22.5171406331	1
11.9763653987	1
11.6685935679	1
11.1147122515	1
10.478326297	1
21.5979555554	1
5.73061084641	1
26.0198200723	2
22.4115264291	1
20.5966559634	1
18.6415390549	1
16.69407828	1
26.0005302235	2
21.0132118371	1
20.999662251	1
24.5854929701	1
22.4852721996	1
21.5143914999	1
30.6473698139	2
26.3365137859	1
54.6745286644	3
49.0142922071	3
48.9271417522	2
48.5636656328	2
47.9663099804	2
44.4278923588	2
25.339061444	1
25.2139095356	1
24.8069923088	1
11.2762614451	1
4.60640804954	1
46.9746584078	2
33.1451782633	1
22.6902480821	1
43.9646901985	3
26.2420884511	2
20.6216186002	1
14.7450930155	1
13.5971119066	1
5.58196769115	1
3.98024864559	1
22.0705204128	1
21.2390100277	1
14.6963641304	1
11.9138724398	1
6.04273882031	1
47.33871273	3
32.4806233841	3
25.1503582026	3
25.0678591969	2
23.854216175	2
23.2781854911	2
21.3761476734	1
18.0795809232	1
20.3840094083	1
19.5932340617	1
17.1182785103	1
17.0832152876	1
18.5621070096	1
17.9545899897	1
17.3272298317	1
24.513007978	2
23.697050068	2
22.5518178991	1
18.22189554	1
17.8636745315	1
17.1673626429	1
17.0818625748	1
17.0949282366	1
15.5804861181	1
17.7666249005	1
24.3483273148	2
23.7577126965	1
21.6503279996	1
21.5479899494	1
18.923529692	1
12.5168829361	1
12.3264446051	1
11.8512464677	1
9.47934229766	1
17.1958552293	1
17.1538998612	1
5.10000063124	1
21.2418671312	1
21.055189519	2
20.8845000381	2
18.7747832491	1
18.180329527	1
17.6354643513	1
12.6137396097	1
18.5049428245	1
17.2937853847	1
17.108170116	1
17.7441253776	1
17.0867563818	1
24.9705479409	2
21.2756220879	1
43.1411927799	3
36.8922669864	3
36.7289171232	3
36.5938408347	3
36.4592286113	3
36.4507621091	3
35.5114178039	3
30.5228070478	2
18.2269584621	1
17.5454334835	1
10.9825890252	1
4.88519833803	1
17.3159080562	1
23.9676518885	2
21.9812736927	1
11.3863251069	1
18.2059807593	1
6.62695328258	1
3.64274073799	1
21.7771906391	1
20.428024489	1
13.9129860868	1
17.0919446184	1
32.1056863655	1
21.1105589308	1
3.54465785789	1
60.284544939	3
37.5699388598	3
26.634556433	3
25.3438398048	2
23.3949237834	1
21.5265570661	1
19.0294961145	1
20.7489865591	1
18.8053196114	1
17.9012581396	1
20.21875421	1
19.0345840974	1
19.6295738102	1
24.3555520444	2
26.1682501672	3
25.5861762982	2
22.9422156186	2
22.5198398505	1
20.1336708499	1
19.2511056852	1
18.9854744501	1
17.9182446081	1
15.6414374895	1
17.6713009309	1
15.6064268083	1
20.3775587023	1
20.3138146529	1
19.4079205593	1
17.7996456029	1
18.9574028236	1
11.733333295	1
11.3307957512	1
11.4141608409	1
10.2467376587	1
18.9002340888	1
17.3503101778	1
5.89401227795	1
26.0719610738	3
21.6219456796	2
17.3812812152	1
21.6043286911	2
20.4885959202	1
19.395019805	1
17.6963264641	1
17.4682411741	1
20.8228690015	2
18.6810108323	1
17.7876541606	1
19.8696054021	1
19.3923421757	1
18.5255862517	1
45.9438647161	3
40.1341979659	3
37.9059111842	2
19.9628603801	1
19.830367539	1
18.1231736926	1
12.7758002202	1
5.34670356047	1
38.9224163568	3
38.8888478457	2
38.8229926006	1
35.7285694379	1
23.0828763157	1
38.6416283788	3
36.6155826878	3
22.3887617274	2
22.3638510179	1
19.0454987569	1
17.7036816552	1
5.16823701569	1
3.4396694401	1
19.689827695	1
19.424714938	1
12.1129158484	1
15.3023821586	1
5.65110873093	1
56.6735592422	3
37.2982029162	3
30.5371877392	3
30.5198169263	3
30.4745911499	2
24.3627774062	2
23.1716374983	1
22.8089430031	1
22.7450925094	1
18.7798686397	1
20.7668899044	1
20.1798630806	1
19.6586690204	1
19.9414873774	1
18.4856736295	1
19.4310672164	1
20.6190140608	1
30.2825853384	3
30.0336851314	2
26.6101795289	1
20.6964843287	1
19.8467278273	1
19.7781702372	1
19.6090495756	1
19.417551332	1
18.5020532935	1
18.864863914	1
30.2598256147	3
26.631623502	2
25.4079174623	2
21.5923183176	1
19.3074181885	1
20.7587195311	1
19.0512151836	1
24.6870621472	2
24.6597150798	2
18.9720423868	1
18.7947001998	1
20.9279951444	1
23.0522550863	1
21.3651006876	1
18.8710560317	1
18.5758629272	1
20.4626079014	1
20.2598679977	1
14.8666170739	1
12.6747386721	1
9.86047743271	1
10.9070517738	1
10.2728545794	1
6.43478835604	1
44.2091843127	3
38.6567577153	3
37.8276350789	2
35.999667353	2
35.2877636383	2
31.2016716577	2
22.9122053194	1
21.73876664	1
19.1866305348	1
13.3060884009	1
8.08321662921	1
32.1188831216	1
22.594585418	1
33.0722001172	2
32.1504715547	2
26.602335854	2
26.0946087766	1
12.2836510922	1
18.9118234888	1
4.88674744542	1
4.272546882	1
23.9174198428	1
23.2989546936	1
12.5174967087	1
17.3764104239	1
3.8956265899	1
77.9644353346	3
42.648087481	3
32.8902503564	3
32.1308726067	2
31.5200937516	2
29.6428353221	2
28.7584026165	2
26.9474751008	2
26.715648979	1
26.1761515306	1
26.1359801052	1
20.259147766	1
22.3315338797	1
22.1423127878	1
22.0883928871	1
20.9643861964	1
19.875883612	1
19.9905179827	1
27.7444033989	2
24.6475335692	1
22.9681847457	1
22.6224887265	1
20.8573012402	1
20.6015323082	1
19.9959842692	1
19.1240834515	1
13.1387433408	1
12.724686156	1
11.3307188988	1
10.5641286525	1
5.22871867696	1
26.6498545316	2
24.5804614526	1
22.3935563148	1
21.8212645097	1
20.4414985785	1
17.7896422574	1
21.4748958409	1
21.3522247099	1
21.75002023	1
21.465440591	1
20.2276262699	1
26.3461488577	1
28.795964476	1
21.7025394224	1
21.5737746232	1
20.5987524665	1
20.2351898908	1
21.334393307	1
18.9568687366	1
16.3220078651	1
46.3704045815	3
40.522737613	3
40.5029341181	2
37.8266972262	2
21.2550064446	1
20.9014358295	1
20.0038038009	1
10.2971694739	1
6.78791480667	1
39.5566826711	3
30.987079098	1
21.5404666117	1
38.9386644937	3
37.6239437585	3
25.778353264	2
24.8062811246	2
17.2375728182	1
23.0932411628	1
22.5759012996	1
19.9175279925	1
14.3678029006	1
11.4173429541	1
4.27878113465	1
4.00290347867	1
37.0923974967	1
3.5259187242	1
60.0945484787	3
56.6576309701	3
46.0340113288	3
42.5133900869	3
42.4995536781	2
42.2802627022	2
41.8932935642	2
30.1816681317	2
28.3116249915	1
27.4789149754	1
20.0821627705	1
25.0894146723	1
24.4941772862	1
22.3537064913	1
23.809886168	1
20.0675119717	1
20.771152889	1
30.1144356069	2
33.4292757403	2
32.4953689472	2
21.140646341	1
20.5715020686	1
21.1053397313	1
17.6388703371	1
31.2022192136	1
24.081756981	1
22.1211539901	1
22.2486295905	1
21.4617701766	1
26.1944373784	1
42.4255107177	2
28.5093602883	1
21.5373607853	1
21.4964604187	1
21.0816134642	1
21.1317714966	1
20.8280428045	1
20.5179752468	1
20.1319807151	1
42.203222004	2
25.1772831051	1
21.2424876028	1
21.0158649759	1
20.5802431223	1
20.4022980078	1
20.0442813772	1
18.0300557288	1
14.0452176233	1
13.6822251702	1
11.1153926293	1
9.97925699162	1
5.63936205527	1
4.64962850218	1
43.0588530543	3
42.9321937912	3
40.0717026953	2
21.1401345528	1
20.4109952118	1
19.9963638512	1
14.1462516426	1
4.94963574501	1
42.5953971026	3
42.4384600976	3
29.0292117462	2
28.9554284167	2
20.1497994101	1
22.4327614843	1
22.1360305521	1
16.5121581956	1
16.1408253792	1
22.1411990345	1
6.34834116144	1
5.58283521073	1
42.4263205991	2
41.983082024	2
36.1816068469	1
20.0871904952	1
68.6465674371	3
42.0800848211	3
35.4534848946	3
29.3389396098	2
24.0219802258	1
22.0572663426	1
20.1860360542	1
21.3067461093	1
20.8543067079	1
20.2689531508	1
20.6356428253	1
19.6282494662	1
19.8219387433	1
28.6734701933	2
34.8646665322	3
34.8043254129	3
34.2673723481	3
33.9228013253	2
27.5724517033	1
20.8104876112	1
20.7645548634	1
20.0590326726	1
20.4445249388	1
20.4211149391	1
20.2371168968	1
16.2868713685	1
30.936752731	2
26.8839163974	1
20.9210232537	1
17.4867213505	1
20.2892751531	1
24.4696742086	1
23.2074589879	1
15.3346644332	1
14.8788655744	1
14.7171817133	1
14.0937610404	1
22.9970104036	1
7.54169649483	1
33.9305879645	2
32.0052579846	2
26.7305819851	1
24.316077937	1
21.1771006765	1
17.6473239346	1
23.2136852761	1
22.9844373012	1
20.0999237743	1
21.3563621741	1
19.8847770514	1
25.0193659286	1
47.9856152882	3
41.4540549199	3
40.1461768672	3
40.0568057012	3
39.9610125281	2
39.3096816121	2
37.1236255819	2
22.7548026035	1
20.4775929467	1
20.1381637991	1
12.5385460677	1
7.04822174952	1
38.9606518002	3
26.5326532524	2
21.1331965455	1
24.6250357496	2
22.5101915253	1
22.1403156131	1
9.54690797527	1
15.4245531238	1
16.8743045686	1
6.9222751134	1
6.74253324316	1
34.5847406385	1
27.1579365555	1
13.7453873143	1
52.5407967529	3
33.7302109452	3
29.2753251692	3
28.4875251862	3
28.2368195115	2
27.3920008683	2
24.5366635861	2
23.7728694322	1
17.991478331	1
23.6220679189	1
21.3188028905	1
20.9496049708	1
18.8115522574	1
17.4016596869	1
18.0807743835	1
19.7618682069	1
24.4537136384	2
25.5134050889	2
25.3226550469	2
23.1798765794	1
17.6624275127	1
22.5643961296	1
21.6211578226	1
17.9897725389	1
17.8932949209	1
14.2678121121	1
11.6081234964	1
12.9197514142	1
11.5769721837	1
16.0211072195	1
5.89510284584	1
24.8648108288	2
23.1154567853	2
22.4919764819	1
21.3959349447	1
19.4638085465	1
17.4133752317	1
17.9924631573	1
17.7074846903	1
17.4150927454	1
18.4933638429	1
17.9456873973	1
18.6368964876	1
27.9428175146	1
18.8183771888	1
18.3240493824	1
17.7381524607	1
17.3873338854	1
15.67230369	1
15.4513061273	1
17.5396940425	1
49.024442202	3
41.257688105	3
40.3574882748	2
21.5438478569	1
18.6381379306	1
17.8863705434	1
11.4268130764	1
4.94557468213	1
41.1529363045	3
39.8527513738	3
39.4574909459	3
39.0944231353	3
34.7572514317	1
27.1853473802	1
38.5317218724	3
28.1741312903	2
26.2501658087	1
17.5784133733	1
19.2423631313	1
3.40884409335	1
3.18736260857	1
24.0267523106	1
22.6929198284	1
18.5459494194	1
12.1871071911	1
4.93503441671	1
60.8803666794	3
33.1004672074	3
28.7974053334	3
24.8929753657	2
23.6115391436	1
23.145619824	1
20.4542361518	1
20.9381157222	1
20.7311565541	1
19.0404153183	1
19.3895533964	1
19.0105909284	1
18.7937314513	1
23.0147716608	2
28.4954843116	3
28.2759760689	3
27.7159946021	3
27.3634178995	1
25.6869206469	1
19.8666404976	1
19.6226800134	1
19.4819272883	1
19.125867261	1
17.9157106424	1
17.0293857931	1
19.5161472975	1
22.3903301449	1
20.7419287272	1
19.0007700752	1
20.1314618989	1
19.3090068706	1
19.1397368659	1
13.6602322277	1
12.0709926761	1
12.3272531625	1
11.7765204369	1
5.49485288285	1
18.9821431548	1
27.0430624683	2
24.5060593001	1
24.749650601	2
23.1322505031	1
21.3174110559	1
19.7633164367	1
17.2180852688	1
24.048108675	2
19.7332033711	1
19.2763270881	1
20.0004191716	1
19.1799375335	1
19.2412324651	1
57.8680270649	3
44.8140578749	3
44.0430316328	2
21.6841037187	1
21.3763927447	1
21.246396317	1
15.8776538696	1
6.3470927838	1
43.7500688114	2
43.3547569152	2
35.8664557018	1
23.4539667695	1
42.1613443912	1
41.1854958823	1
41.4191061708	1
28.5662636328	2
28.2322239856	1
18.4287034171	1
16.7253328734	1
4.33197594903	1
4.04957251636	1
21.7257934572	1
21.6494257352	1
18.8171311017	1
13.9802094324	1
5.2015349567	1
63.9378487416	3
30.6276691223	3
26.8719040581	3
23.9823993186	2
22.8242863049	1
19.8706221619	1
21.5290942179	1
19.6830072775	1
18.8523210891	1
18.60081329	1
18.7747441391	1
18.0354534571	1
15.7483189559	1
23.9696656692	2
26.5184199151	3
25.2245948206	3
23.2713890744	2
